acceptance_rate,architecture,batch,condition,context,decode_ms,decode_tok_s,draft_kv,draft_model_sha256,draft_tokens_accepted,draft_tokens_proposed,flash_attention,input_tokens_expected,length_class,main_model_sha256,model,model_short,n_max,output_bytes,output_sha256,output_tokens,p_min,parallel,prompt_id,prompt_ms,prompt_sha256,prompt_tok_s,prompt_tokens,quantization,requested_output_tokens,run_key,runtime_commit,seed,status,target_kv,temperature,time_to_first_content_ms,timestamp,top_k,ubatch,wall_ms
0.7392996108949417,moe,512,n4,8192,823.62,310.8229523323863,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,190,257,True,217,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,4,443,e202b3eb94041f32bec26754c35bbece03953b85bc5475cfb4be21b2ed3cd6c8,256,0.0,1,26b-256-0,82.811,b0d6c139fb89e109e1079a05af83d268b63b62ee9e3a0731c338acfff1e7e16f,2620.4248227892426,217,QAT Q4_0,256,26b:n4:256:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261065,ok,f16/f16,0.0,366.637193,2026-08-09T14:45:19+0900,1,512,1190.439051
0.6198630136986302,moe,512,n4,8192,940.236,272.27206786381294,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,181,292,True,1018,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,4,707,6506f4afee2e406bab0a3124e8db1c280c2329a7746feef8023e2b3b5ee9dd80,256,0.0,1,26b-1024-0,298.086,c94d46d729670d58d1e2aa0240aa435a1946a09be8350f15736c9015cba3d9d5,3415.121810484223,1018,QAT Q4_0,256,26b:n4:1024:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261833,ok,f16/f16,0.0,359.586924,2026-08-09T14:45:20+0900,1,512,1299.918191
0.7364341085271318,moe,512,n4,8192,841.262,304.3047231421365,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,190,258,True,1021,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,4,875,81d5e47ef10fd4eb843f3b80fda06131bb231d10ec0e62dfc718fa727216b34a,256,0.0,1,26b-1024-2,311.361,c00cb12e642260cba5ee2373f39459eb9174d8edb087111cac6cc26012c7c9ed,3279.1518526726213,1021,QAT Q4_0,256,26b:n4:1024:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261835,ok,f16/f16,0.0,313.995245,2026-08-09T14:45:21+0900,1,512,1155.499189
0.7549407114624506,moe,512,n4,8192,869.845,294.3053072673867,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,191,253,True,3959,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,4,429,27249ed0f90099f9826c57be2a833ebd3382ffeb412c77790dd78c527082847e,256,0.0,1,26b-4000-1,833.712,026a0b42c9e5001fe6f98cf2e4ce8974ca1015d1dd358220cef5385d40a59f1d,4748.642216976606,3959,QAT Q4_0,256,26b:n4:4000:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264810,ok,f16/f16,0.0,838.883158,2026-08-09T14:45:22+0900,1,512,1708.933778
0.6466431095406361,moe,512,n4,8192,911.242,280.93525100906237,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,183,283,True,985,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,4,682,72b998673206b90020bd76ddeb0696c6611bc8e4a684825371a3acf3744a1faf,256,0.0,1,26b-1024-1,298.202,983d181a3fbe7000d237e9148de64f4224f57ad63471a8ac12408cc6c8f8f014,3303.1300930241914,985,QAT Q4_0,256,26b:n4:1024:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261834,ok,f16/f16,0.0,546.201333,2026-08-09T14:45:24+0900,1,512,1457.557605
0.7877551020408163,moe,512,n4,8192,769.967,332.48178168674764,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,193,245,True,220,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,4,487,04647b3de22c7b45d4ec160f3c63cc378e7548ab61f88cf90b5338cf6a936ce5,256,0.0,1,26b-256-2,84.632,6a1be2d5a03d891e83db3fb614531412ed659acbec5c9232479fcbc1d987f130,2599.4895547783344,220,QAT Q4_0,256,26b:n4:256:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261067,ok,f16/f16,0.0,303.643619,2026-08-09T14:45:26+0900,1,512,1073.961348
0.7959183673469388,moe,512,n2,8192,955.569,267.9032074083609,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,156,196,True,1021,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,2,919,42e84415bb68017b850b18aee16f86827957b727c4dee9c0393eaf4d33414eaf,256,0.0,1,26b-1024-2,372.722,c00cb12e642260cba5ee2373f39459eb9174d8edb087111cac6cc26012c7c9ed,2739.3070438557424,1021,QAT Q4_0,256,26b:n2:1024:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261835,ok,f16/f16,0.0,383.230235,2026-08-09T14:47:37+0900,1,512,1338.893863
0.9010989010989011,moe,512,n2,8192,944.26,271.11177006333,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,164,182,True,3995,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,2,1018,3e0b7cf85123643a902a6d3aef45856fdf173404386c4f2571d2ab430434869b,256,0.0,1,26b-4000-2,848.507,86b67ad17f190d995929f17b6bcad66823c0b2064038e40a99afbfe7d3329ff6,4708.269937666984,3995,QAT Q4_0,256,26b:n2:4000:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264811,ok,f16/f16,0.0,852.398647,2026-08-09T14:47:38+0900,1,512,1796.953813
0.75,moe,512,n2,8192,968.942,264.20570065081296,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,153,204,True,1018,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,2,898,9e032c219d80c34e5fbe6e6d5542d2a5ca0845285ae6700ff79633fc43dadd0b,256,0.0,1,26b-1024-0,313.138,c94d46d729670d58d1e2aa0240aa435a1946a09be8350f15736c9015cba3d9d5,3250.962834277539,1018,QAT Q4_0,256,26b:n2:1024:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261833,ok,f16/f16,0.0,575.561161,2026-08-09T14:47:40+0900,1,512,1544.610173
0.9378531073446328,moe,512,n2,8192,851.104,300.78580291010263,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,166,177,True,985,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,2,298,21790520cf7815af52d75d6b1c501707580db6254d5b719c189e8750c742c529,256,0.0,1,26b-1024-1,297.853,983d181a3fbe7000d237e9148de64f4224f57ad63471a8ac12408cc6c8f8f014,3307.000433099549,985,QAT Q4_0,256,26b:n2:1024:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261834,ok,f16/f16,0.0,299.699621,2026-08-09T14:47:42+0900,1,512,1150.86894
0.9269662921348315,moe,512,n2,8192,926.306,276.36655705565977,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,165,178,True,3992,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,2,369,ca034794521d7b1241430f1770300383c4cd031ebe9c707f2d5fcad6a63952b9,256,0.0,1,26b-4000-0,843.748,dead35f2868e643235e86ed266c503ac1a923602174dd3f142b79fbe159db627,4731.270474122605,3992,QAT Q4_0,256,26b:n2:4000:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264809,ok,f16/f16,0.0,848.279748,2026-08-09T14:47:43+0900,1,512,1774.73437
0.8563829787234043,moe,512,n2,8192,958.335,267.12997020874747,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,161,188,True,3959,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,2,303,4fb0a37a5cd9106fd47f4d97089abf4b449fda5a8bc3c91aa9b6f1470a3d1364,256,0.0,1,26b-4000-1,848.455,026a0b42c9e5001fe6f98cf2e4ce8974ca1015d1dd358220cef5385d40a59f1d,4666.128433446676,3959,QAT Q4_0,256,26b:n2:4000:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264810,ok,f16/f16,0.0,852.618983,2026-08-09T14:47:45+0900,1,512,1810.943151
0.775,moe,512,n2,8192,911.42,280.8803844550262,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,155,200,True,220,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,2,1205,1f9ee8de27ac62e58876927eb1ac4eb78555514b58af7e92989019482b963b7f,256,0.0,1,26b-256-2,101.005,6a1be2d5a03d891e83db3fb614531412ed659acbec5c9232479fcbc1d987f130,2178.1099945547253,220,QAT Q4_0,256,26b:n2:256:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261067,ok,f16/f16,0.0,353.158122,2026-08-09T14:47:46+0900,1,512,1264.680265
0.9431818181818182,moe,512,n2,8192,837.723,305.5902726796328,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,166,176,True,226,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,2,279,ef33ebdadae438222a1917db59f6c0e128edb4bc4c224957b8d245c4b2d7defe,256,0.0,1,26b-256-1,84.177,3068836f7f6fc2613833f94be555cb59e9ed1751c38c94cc4a6f2e347454b3c8,2684.8188935219832,226,QAT Q4_0,256,26b:n2:256:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261066,ok,f16/f16,0.0,146.238704,2026-08-09T14:47:48+0900,1,512,983.987659
0.8051282051282052,moe,512,n2,8192,923.381,277.2420051961216,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,157,195,True,217,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,2,852,47e0e9ba104853c6e0ac6b7891611332179e487667b9079494edbc78ae51b59b,256,0.0,1,26b-256-0,85.529,b0d6c139fb89e109e1079a05af83d268b63b62ee9e3a0731c338acfff1e7e16f,2537.151141718014,217,QAT Q4_0,256,26b:n2:256:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261065,ok,f16/f16,0.0,170.392579,2026-08-09T14:47:49+0900,1,512,1093.912507
0.6031331592689295,moe,512,n16,8192,772.245,331.5010132794644,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,231,383,True,3992,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,16,350,2a70d12c596bac7e2cd5a8004cb8a48ea3cbdecb918edb66258ef438381b3480,256,0.0,1,26b-4000-0,835.483,dead35f2868e643235e86ed266c503ac1a923602174dd3f142b79fbe159db627,4778.074479073781,3992,QAT Q4_0,256,26b:n16:4000:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264809,ok,f16/f16,0.0,847.270643,2026-08-09T14:47:55+0900,1,512,1619.990696
0.5454545454545454,moe,512,n16,8192,811.803,315.34744266774084,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,228,418,True,3959,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,16,510,580d713d8768ca5ebdf178d720b0cccdd0d264a52a835bfad090c5f85e989817,256,0.0,1,26b-4000-1,849.725,026a0b42c9e5001fe6f98cf2e4ce8974ca1015d1dd358220cef5385d40a59f1d,4659.154432316338,3959,QAT Q4_0,256,26b:n16:4000:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264810,ok,f16/f16,0.0,853.715755,2026-08-09T14:47:57+0900,1,512,1665.761721
0.24105011933174225,moe,512,n16,8192,1466.879,174.52018878176048,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,202,838,True,217,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,16,270,6f9c885a7c1d697d29d6b0fa743050a2072d79df81cce16096209f8dff3d9f30,256,0.0,1,26b-256-0,98.745,b0d6c139fb89e109e1079a05af83d268b63b62ee9e3a0731c338acfff1e7e16f,2197.5796242847737,217,QAT Q4_0,256,26b:n16:256:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261065,ok,f16/f16,0.0,357.918416,2026-08-09T14:47:58+0900,1,512,1824.963603
0.6094986807387863,moe,512,n16,8192,690.674,370.6524351575418,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,231,379,True,1018,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,16,261,5784184cfa66e2615bb67b88fc719902ac74a15b31cd2448ead5a1f0b12a6eea,256,0.0,1,26b-1024-0,304.828,c94d46d729670d58d1e2aa0240aa435a1946a09be8350f15736c9015cba3d9d5,3339.588226803312,1018,QAT Q4_0,256,26b:n16:1024:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261833,ok,f16/f16,0.0,368.493312,2026-08-09T14:48:00+0900,1,512,1059.475627
0.41385767790262173,moe,512,n16,8192,941.915,271.7867323484603,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,221,534,True,220,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,16,549,88c9a2c53167aa098d958238e9600278cd12be9a033158e6c598ddec58e25a0a,256,0.0,1,26b-256-2,83.917,6a1be2d5a03d891e83db3fb614531412ed659acbec5c9232479fcbc1d987f130,2621.638047117986,220,QAT Q4_0,256,26b:n16:256:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261067,ok,f16/f16,0.0,312.690013,2026-08-09T14:48:01+0900,1,512,1254.950715
0.435546875,moe,512,n16,8192,982.106,260.66432747585293,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,223,512,True,3995,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,16,913,ff956fce0bcd0bf36444283279b6161bebf9acb9a03f80f027f8abb5b08e22e3,256,0.0,1,26b-4000-2,842.286,86b67ad17f190d995929f17b6bcad66823c0b2064038e40a99afbfe7d3329ff6,4743.044524069022,3995,QAT Q4_0,256,26b:n16:4000:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264811,ok,f16/f16,0.0,959.193836,2026-08-09T14:48:02+0900,1,512,1941.960061
0.3971119133574007,moe,512,n16,8192,1013.144,252.67878998444445,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,220,554,True,1021,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,16,851,972161066e1a528ed3c79b146687ca0b034ae1f757994178fa1cf820c1a9a7d4,256,0.0,1,26b-1024-2,304.913,c00cb12e642260cba5ee2373f39459eb9174d8edb087111cac6cc26012c7c9ed,3348.4961284038395,1021,QAT Q4_0,256,26b:n16:1024:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261835,ok,f16/f16,0.0,616.386603,2026-08-09T14:48:04+0900,1,512,1629.962293
0.3637901861252115,moe,512,n16,8192,1070.581,239.12249516851134,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,215,591,True,985,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,16,657,1256bf4ce80b77475012b379f36a9ccbc5cb94ca21cbf05c5adef1b520b3a8a5,256,0.0,1,26b-1024-1,298.972,983d181a3fbe7000d237e9148de64f4224f57ad63471a8ac12408cc6c8f8f014,3294.6229078308343,985,QAT Q4_0,256,26b:n16:1024:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261834,ok,f16/f16,0.0,301.263972,2026-08-09T14:48:06+0900,1,512,1371.83968
0.5867346938775511,moe,512,n16,8192,708.824,361.16158595081436,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,230,392,True,226,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,16,279,ef33ebdadae438222a1917db59f6c0e128edb4bc4c224957b8d245c4b2d7defe,256,0.0,1,26b-256-1,84.072,3068836f7f6fc2613833f94be555cb59e9ed1751c38c94cc4a6f2e347454b3c8,2688.1720430107525,226,QAT Q4_0,256,26b:n16:256:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261066,ok,f16/f16,0.0,304.816928,2026-08-09T14:48:07+0900,1,512,1013.911724
0.49321266968325794,moe,512,n12,8192,916.534,279.3131515033812,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,218,442,True,1021,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,12,718,89740b0865942acf8b3a606886720df78432157a5e58dc13fe688322c68d1fa4,256,0.0,1,26b-1024-2,378.577,c00cb12e642260cba5ee2373f39459eb9174d8edb087111cac6cc26012c7c9ed,2696.9414412391666,1021,QAT Q4_0,256,26b:n12:1024:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261835,ok,f16/f16,0.0,390.449258,2026-08-09T14:48:14+0900,1,512,1307.275152
0.1875,moe,512,n12,8192,1815.347,141.01987113207556,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,174,928,True,217,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,12,1098,8c8341248e565aa16af428a1fe77a10f9bf6d97f26e8a9d813d0778696223932,256,0.0,1,26b-256-0,94.541,b0d6c139fb89e109e1079a05af83d268b63b62ee9e3a0731c338acfff1e7e16f,2295.3004516558954,217,QAT Q4_0,256,26b:n12:256:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261065,ok,f16/f16,0.0,295.175395,2026-08-09T14:48:15+0900,1,512,2110.68427
0.3631578947368421,moe,512,n12,8192,1202.046,212.9702191097512,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,207,570,True,3995,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,12,2396,897044f68e759d6d3ef310a9caa1692e99065c23a21bc22ef83cff134240f1d5,256,0.0,1,26b-4000-2,837.41,86b67ad17f190d995929f17b6bcad66823c0b2064038e40a99afbfe7d3329ff6,4770.6619218781725,3995,QAT Q4_0,256,26b:n12:4000:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264811,ok,f16/f16,0.0,947.596574,2026-08-09T14:48:17+0900,1,512,2150.187639
0.6755952380952381,moe,512,n12,8192,738.009,346.8792386000713,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,227,336,True,3992,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,12,353,f627b1c65bf2c1fff7dbfc9c74c36d21256f0882c8fab70c10f9b43b32d2326c,256,0.0,1,26b-4000-0,866.563,dead35f2868e643235e86ed266c503ac1a923602174dd3f142b79fbe159db627,4606.704878929749,3992,QAT Q4_0,256,26b:n12:4000:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264809,ok,f16/f16,0.0,870.533867,2026-08-09T14:48:19+0900,1,512,1609.021068
0.6984615384615385,moe,512,n12,8192,669.015,382.652107949747,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,227,325,True,985,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,12,298,21790520cf7815af52d75d6b1c501707580db6254d5b719c189e8750c742c529,256,0.0,1,26b-1024-1,304.069,983d181a3fbe7000d237e9148de64f4224f57ad63471a8ac12408cc6c8f8f014,3239.396321229721,985,QAT Q4_0,256,26b:n12:1024:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261834,ok,f16/f16,0.0,554.94248,2026-08-09T14:48:21+0900,1,512,1224.089937
0.7102803738317757,moe,512,n12,8192,650.883,393.31185481876156,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,228,321,True,1018,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,12,261,29b852f5bc11417f625c21676c038d27faee6397f8bd034949db27b642ea3316,256,0.0,1,26b-1024-0,308.233,c94d46d729670d58d1e2aa0240aa435a1946a09be8350f15736c9015cba3d9d5,3302.696336862049,1018,QAT Q4_0,256,26b:n12:1024:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261833,ok,f16/f16,0.0,311.118638,2026-08-09T14:48:22+0900,1,512,962.279779
0.5128805620608899,moe,512,n12,8192,852.865,300.1647388508146,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,219,427,True,220,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,12,549,88c9a2c53167aa098d958238e9600278cd12be9a033158e6c598ddec58e25a0a,256,0.0,1,26b-256-2,83.498,6a1be2d5a03d891e83db3fb614531412ed659acbec5c9232479fcbc1d987f130,2634.7936477520416,220,QAT Q4_0,256,26b:n12:256:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261067,ok,f16/f16,0.0,307.775811,2026-08-09T14:48:23+0900,1,512,1160.828582
0.41325536062378165,moe,512,n12,8192,1061.732,241.11546039866934,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,212,513,True,3959,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,12,277,c384360b8bf776ba85cf96023c9623df034419d5a4ab262d9a4ef4f41474cf87,256,0.0,1,26b-4000-1,836.932,026a0b42c9e5001fe6f98cf2e4ce8974ca1015d1dd358220cef5385d40a59f1d,4730.372360000573,3959,QAT Q4_0,256,26b:n12:4000:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264810,ok,f16/f16,0.0,964.382156,2026-08-09T14:48:24+0900,1,512,2026.446688
0.653179190751445,moe,512,n12,8192,686.88,372.69974376892617,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,226,346,True,226,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,12,279,ef33ebdadae438222a1917db59f6c0e128edb4bc4c224957b8d245c4b2d7defe,256,0.0,1,26b-256-1,84.189,3068836f7f6fc2613833f94be555cb59e9ed1751c38c94cc4a6f2e347454b3c8,2684.4362090059276,226,QAT Q4_0,256,26b:n12:256:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261066,ok,f16/f16,0.0,374.050438,2026-08-09T14:48:26+0900,1,512,1061.129875
0.6710526315789473,moe,512,n6,8192,792.016,323.2257934183148,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,204,304,True,220,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,6,487,04647b3de22c7b45d4ec160f3c63cc378e7548ab61f88cf90b5338cf6a936ce5,256,0.0,1,26b-256-2,163.01,6a1be2d5a03d891e83db3fb614531412ed659acbec5c9232479fcbc1d987f130,1349.6104533464206,220,QAT Q4_0,256,26b:n6:256:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261067,ok,f16/f16,0.0,173.991499,2026-08-09T14:48:32+0900,1,512,966.208641
0.6972789115646258,moe,512,n6,8192,836.596,306.0019411998145,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,205,294,True,3959,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,6,429,1fef1ff76272efcae0618c811924eef7a13b8096e5a0f42d0c26233967274653,256,0.0,1,26b-4000-1,833.058,026a0b42c9e5001fe6f98cf2e4ce8974ca1015d1dd358220cef5385d40a59f1d,4752.370183108499,3959,QAT Q4_0,256,26b:n6:4000:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264810,ok,f16/f16,0.0,897.909916,2026-08-09T14:48:33+0900,1,512,1734.642718
0.532967032967033,moe,512,n6,8192,1005.642,254.5637513150803,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,194,364,True,3995,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,6,589,8a84a7d94c961eead51bbe032d3731953bd66523bcbd5f92a7b55021e827acec,256,0.0,1,26b-4000-2,866.062,86b67ad17f190d995929f17b6bcad66823c0b2064038e40a99afbfe7d3329ff6,4612.83372322074,3995,QAT Q4_0,256,26b:n6:4000:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264811,ok,f16/f16,0.0,870.663934,2026-08-09T14:48:35+0900,1,512,1876.604832
